위치,법정동명,법정동코드,대피소명,경도,위도,수용가능인원,구,시,현재인원,비율,읍면동,담당자 연락처
전라북도 전주시 덕진구 송천동2가 1340,전라북도 전주시 덕진구,45113000,전주화정중학교,127.1304571,35.87109665,2424,전주시,전라북도,1251,0.516089109,덕진구,010-4002-3630
경상북도 영덕군 지품면 수암리 215-7,경상북도 영덕군 지품면,47770340,수암리 마을회관 앞 공터,129.2174832,36.46173584,224,영덕군,경상북도,195,0.870535714,지품면,010-3613-5325
경상북도 영덕군 지품면 원전리 286-1,경상북도 영덕군 지품면,47770340,원전출장소 앞 공터,129.1916256,36.48487951,363,영덕군,경상북도,271,0.746556474,지품면,010-1212-2082
경상북도 영덕군 지품면 신안리 183-9,경상북도 영덕군 지품면,47770340,지품면사무소 주차장,129.2816635,36.44827445,832,영덕군,경상북도,790,0.949519231,지품면,010-5034-9052
경상북도 영덕군 지품면 속곡리 117-1,경상북도 영덕군 지품면,47770340,속곡분교 앞 공터,129.254668,36.47700554,589,영덕군,경상북도,231,0.392190153,지품면,010-6605-6693
경상북도 영덕군 지품면 도계리 392-2,경상북도 영덕군 지품면,47770340,도계2리 마을회관 앞 공터,129.2755501,36.50362962,338,영덕군,경상북도,4,0.01183432,지품면,010-3491-4857
경상북도 영덕군 지품면 옥류리 331,경상북도 영덕군 지품면,47770340,옥류리 마을 앞 공터,129.298273,36.47774732,237,영덕군,경상북도,24,0.101265823,지품면,010-7139-5711
경상북도 영덕군 지품면 신애리 13-17,경상북도 영덕군 지품면,47770340,신애리 마을 앞공터,129.3447185,36.42741854,396,영덕군,경상북도,313,0.79040404,지품면,010-1840-3182
전라북도 전주시 덕진구 우아동3가 743-149,전라북도 전주시 덕진구,45113000,전주동신초등학교(운동장),127.1564664,35.85151986,7295,전주시,전라북도,4933,0.676216587,덕진구,010-6159-9558
전라북도 전주시 덕진구 우아동3가 602-21,전라북도 전주시 덕진구,45113000,전주우아중학교(운동장),127.1535795,35.85409822,5127,전주시,전라북도,3480,0.678759508,덕진구,010-9874-1703
전라북도 전주시 덕진구 우아동3가 743-10,전라북도 전주시 덕진구,45113000,전주기린중학교(운동장),127.1572242,35.85424497,12145,전주시,전라북도,53,0.004363936,덕진구,010-2275-7691
전라북도 전주시 덕진구 호성동1가 829-2,전라북도 전주시 덕진구,45113000,전주만수초등학교(운동장),127.1478328,35.86260773,3224,전주시,전라북도,1283,0.397952854,덕진구,010-3742-2680
전라북도 전주시 덕진구 호성동1가 210-5,전라북도 전주시 덕진구,45113000,전주호성중학교(운동장),127.1568674,35.86413465,6945,전주시,전라북도,3668,0.528149748,덕진구,010-8917-3489
전라북도 전주시 덕진구 호성동1가 736-0,전라북도 전주시 덕진구,45113000,전주북초등학교(운동장),127.1513379,35.85671074,6363,전주시,전라북도,3694,0.580543769,덕진구,010-4846-4022
전라북도 전주시 덕진구 호성동2가 835-0,전라북도 전주시 덕진구,45113000,전주초포초등학교(운동장),127.1397218,35.87720935,6357,전주시,전라북도,2861,0.450055057,덕진구,010-9536-1689
전라남도 목포시 산정동 270-1,전라남도 목포시 산정동,46110102,동초등학교 운동장,126.3875185,34.80942163,7878,목포시,전라남도,333,0.042269612,산정동,010-4314-7945
전라남도 목포시 산정동 1080-4,전라남도 목포시 산정동,46110102,연동초 운동장,126.3944211,34.79632388,12176,목포시,전라남도,5754,0.472568988,산정동,010-2167-3643
전라남도 목포시 산정동 1367,전라남도 목포시 산정동,46110102,삼학초등학교 운동장,126.4008478,34.79093406,14021,목포시,전라남도,7345,0.523857072,산정동,010-4212-7012
전라남도 목포시 산정동 1112-3,전라남도 목포시 산정동,46110102,그리스도의 교회 주차장,126.3724636,34.81078219,265,목포시,전라남도,240,0.905660377,산정동,010-3797-3680
전라남도 목포시 산정동 1061-2,전라남도 목포시 산정동,46110102,서부초등학교 운동장,126.37202,34.80313443,7892,목포시,전라남도,2432,0.308160162,산정동,010-4996-9816
전라남도 목포시 연산동 1271,전라남도 목포시 연산동,46110103,서해초등학교 운동장,126.381294,34.8105126,5200,목포시,전라남도,3560,0.684615385,연산동,010-4948-8321
전라남도 목포시 연산동 1270,전라남도 목포시 연산동,46110103,연산초등학교 운동장,126.3805929,34.81117386,4456,목포시,전라남도,3449,0.774012567,연산동,010-7438-6067
전라남도 목포시 연산동 1984-0,전라남도 목포시 연산동,46110103,청호중학교 운동장,126.390925,34.816179,2303,목포시,전라남도,1516,0.658271819,연산동,010-2632-6045
경상북도 영덕군 달산면 옥산리 353-3,경상북도 영덕군 달산면,47770330,옥계권역 주민행복센터 앞 공터,129.282008,36.357198,1693,영덕군,경상북도,1101,0.650324867,달산면,010-9107-9388
경상북도 영덕군 달산면 용전리 181-1,경상북도 영덕군 달산면,47770330,용전리 주왕산탐방로 주차장 앞 공터,129.257876,36.396391,2795,영덕군,경상북도,1057,0.378175313,달산면,010-5268-3074
경상북도 영덕군 지품면 삼화리 170-5,경상북도 영덕군 지품면,47770340,삼화리 버스승강장 옆 공터,129.333429,36.438094,2856,영덕군,경상북도,2449,0.857492997,지품면,010-3558-6137
경상북도 영덕군 지품면 오천리 243-2,경상북도 영덕군 지품면,47770340,성덕유니온선교 영덕캠프장 앞 공터,129.3260192,36.42716203,2709,영덕군,경상북도,1035,0.382059801,지품면,010-1424-5928
경상북도 영덕군 지품면 용덕리 231-6,경상북도 영덕군 지품면,47770340,용덕2리 마을회관 앞공터,129.2608002,36.4191909,511,영덕군,경상북도,451,0.88258317,지품면,010-6888-3024
경상북도 영덕군 지품면 송천리 347-2,경상북도 영덕군 지품면,47770340,송천1리 마을회관 앞 공터,129.2437125,36.43769054,151,영덕군,경상북도,42,0.278145695,지품면,010-9883-9817
전라북도 부안군 하서면 청호리 598-1,전라북도 부안군 하서면,45800400,하서초등학교 운동장,126.6491896,35.7204194,7318,부안군,전라북도,65,0.008882208,하서면,010-1225-9134
전라북도 부안군 하서면 석상리 406-1,전라북도 부안군 하서면,45800400,하서중학교 운동장,126.6375688,35.71414157,6149,부안군,전라북도,4953,0.805496829,하서면,010-2935-8256
전라북도 부안군 하서면 백련리 555-3,전라북도 부안군 하서면,45800400,백련초등학교,126.6008393,35.70801678,8260,부안군,전라북도,213,0.025786925,하서면,010-3281-3097
전라북도 부안군 하서면 장신리 72-1,전라북도 부안군 하서면,45800400,장신초등학교 운동장,126.6266363,35.7171694,3392,부안군,전라북도,2507,0.739091981,하서면,010-1502-6841
전라북도 군산시 서흥남동 853-0,전라북도 군산시 서흥남동,45130133,군산서흥중학교 운동장,126.7096129,35.97103499,7953,군산시,전라북도,4534,0.570099334,서흥남동,010-1326-7360
전라북도 전주시 덕진구 장동 1070-0,전라북도 전주시 덕진구,45113000,전주온빛중학교(운동장),127.0585412,35.84313036,2484,전주시,전라북도,1483,0.597020934,덕진구,010-1374-3092
전라북도 전주시 덕진구 장동 1066-0,전라북도 전주시 덕진구,45113000,전주온빛초등학교(운동장),127.0565321,35.84243867,2884,전주시,전라북도,2158,0.748266297,덕진구,010-3642-6776
전라북도 전주시 덕진구 장동 259-1,전라북도 전주시 덕진구,45113000,전주장동초등학교(운동장),127.0603449,35.84882254,3163,전주시,전라북도,1626,0.514068922,덕진구,010-5307-6120
전라북도 전주시 덕진구 장동 1072-0,전라북도 전주시 덕진구,45113000,양현고등학교(운동장),127.059013,35.84204534,4181,전주시,전라북도,1810,0.432910787,덕진구,010-5169-9733
전라북도 군산시 금동 26-83,전라북도 군산시 금동,45130103,영광중학교 임시(구 군산동산중학교),126.7065737,35.98850998,3292,군산시,전라북도,391,0.118772783,금동,010-2786-9397
전라북도 군산시 금동 20-3,전라북도 군산시 금동,45130103,군산서초등학교 운동장,126.7066342,35.99029435,2853,군산시,전라북도,2794,0.979320014,금동,010-6104-9108
전라북도 군산시 월명동 37-1,전라북도 군산시 월명동,45130104,군산여자고등학교,126.7035491,35.98509435,4427,군산시,전라북도,1193,0.26948272,월명동,010-4765-6932
전라북도 군산시 오룡동 832-1,전라북도 군산시 오룡동,45130106,서해대학교 운동장,126.7084745,35.97874472,1607,군산시,전라북도,565,0.351586808,오룡동,010-5712-4712
전라북도 군산시 오룡동 823-1,전라북도 군산시 오룡동,45130106,삼학동주민센터,126.7075359,35.97675309,2853,군산시,전라북도,1409,0.493866106,오룡동,010-8957-4253
전라북도 군산시 금광동 168-0,전라북도 군산시 금광동,45130107,군산금광초등학교 운동장,126.7071975,35.98185718,3756,군산시,전라북도,38,0.010117146,금광동,010-4369-9364
전라북도 군산시 송풍동 762-0,전라북도 군산시 송풍동,45130109,군산기계공업고등학교 운동장,126.7001825,35.97687737,6979,군산시,전라북도,4373,0.626594068,송풍동,010-2312-3457
전라북도 군산시 송풍동 925-8,전라북도 군산시 송풍동,45130109,군산중학교 운동장,126.7023324,35.97745048,8351,군산시,전라북도,2362,0.282840378,송풍동,010-6776-7406
전라북도 군산시 문화동 21-0,전라북도 군산시 문화동,45130110,군산흥남초등학교 운동장,126.7085836,35.97138676,3449,군산시,전라북도,1297,0.376051029,문화동,010-5712-1418
전라북도 군산시 문화동 785-10,전라북도 군산시 문화동,45130110,군산남중학교 운동장,126.6994021,35.97306648,8109,군산시,전라북도,5300,0.653594771,문화동,010-1946-9056
전라북도 전주시 덕진구 송천동2가 1269-0,전라북도 전주시 덕진구,45113000,전주신동초등학교(운동장),127.1268832,35.86884453,3066,전주시,전라북도,1396,0.455316373,덕진구,010-1067-9056
전라북도 전주시 덕진구 송천동2가 1305,전라북도 전주시 덕진구,45113000,전주자연초등학교,127.1353688,35.87740346,2424,전주시,전라북도,1023,0.422029703,덕진구,010-2527-1460
전라북도 전주시 덕진구 송천동2가 179-23,전라북도 전주시 덕진구,45113000,전주오송초등학교(운동장),127.1305095,35.86587725,3769,전주시,전라북도,3307,0.877421067,덕진구,010-3339-8506
전라북도 전주시 덕진구 반월동 238-6,전라북도 전주시 덕진구,45113000,전주반월초등학교(운동장),127.0738112,35.87556254,3656,전주시,전라북도,3438,0.940371991,덕진구,010-5905-5262
전라북도 전주시 덕진구 용정동 483-0,전라북도 전주시 덕진구,45113000,전주용덕초등학교(운동장),127.0514814,35.87685127,6909,전주시,전라북도,5467,0.791286727,덕진구,010-2499-6100
전라북도 전주시 덕진구 원동 361-1,전라북도 전주시 덕진구,45113000,전주원동초등학교(운동장),127.0335208,35.85124863,7115,전주시,전라북도,830,0.116654954,덕진구,010-8552-6076
전라북도 전주시 덕진구 동산동 374-1,전라북도 전주시 덕진구,45113000,전주팔복초등학교(운동장),127.0946696,35.86370998,5127,전주시,전라북도,1474,0.287497562,덕진구,010-9330-1829
전라북도 전주시 덕진구 동산동 685-1,전라북도 전주시 덕진구,45113000,전북중학교(운동장),127.0765962,35.87498894,3757,전주시,전라북도,1877,0.499600745,덕진구,010-2870-2647
전라북도 전주시 덕진구 고랑동 721-1,전라북도 전주시 덕진구,45113000,전북여자고등학교(운동장),127.0846928,35.87351538,6957,전주시,전라북도,1891,0.271812563,덕진구,010-8574-7967
전라북도 전주시 덕진구 여의동 572-1,전라북도 전주시 덕진구,45113000,전주조촌초등학교(운동장),127.0763662,35.86933563,6884,전주시,전라북도,5224,0.758861127,덕진구,010-7330-2679
전라북도 전주시 덕진구 여의동 1221-1,전라북도 전주시 덕진구,45113000,전주월드컵경기장,127.0710487,35.86871286,14933,전주시,전라북도,7599,0.508872966,덕진구,010-9449-2792
전라북도 전주시 덕진구 여의동 548-2,전라북도 전주시 덕진구,45113000,전주공업고등학교(운동장),127.0752975,35.86280423,29915,전주시,전라북도,15468,0.517065018,덕진구,010-9947-1424
전라북도 전주시 덕진구 장동 531-8,전라북도 전주시 덕진구,45113000,전주월드컵경기장,127.0637209,35.86509857,18181,전주시,전라북도,5665,0.311589022,덕진구,010-6722-6905
전라북도 전주시 덕진구 전미동2가 305-2,전라북도 전주시 덕진구,45113000,전주미산초등학교(운동장),127.1097776,35.88379662,4881,전주시,전라북도,399,0.081745544,덕진구,010-8542-9521
전라북도 전주시 덕진구 송천동1가 842,전라북도 전주시 덕진구,45113000,"전주용소초,중등학교(운동장)",127.1172107,35.86233669,5293,전주시,전라북도,3101,0.585868128,덕진구,010-4437-5704
전라북도 전주시 덕진구 송천동1가 111-3,전라북도 전주시 덕진구,45113000,전주솔내고등학교(운동장),127.1225142,35.86249028,6557,전주시,전라북도,2723,0.415281379,덕진구,010-8213-8991
전라북도 전주시 덕진구 송천동1가 602-0,전라북도 전주시 덕진구,45113000,전주송원초등학교(운동장),127.1114386,35.86207315,4412,전주시,전라북도,2260,0.512239347,덕진구,010-3533-9978
