대피소명,위치,현재인원,수용가능인원,수용가능인원범위,경도,위도,시,구,읍면동,담당자 연락처,비율
현대홈타운아파트 전동 지하주차장,"서울특별시 강동구 고덕로27길 36 (암사동, 강동현대홈타운)",12810,16418,5000이상,127.1382996,37.5565991,서울특별시,강동구,암사동,010-8106-2750,0.7802411986843708
명일1동 공영주차장(지하1층),서울특별시 강동구 구천면로 395 (명일동),4968,7801,5000이상,127.1429165,37.551049,서울특별시,강동구,명일동,010-2947-7397,0.6368414305858223
동산빌딩(지하1층 주차장),서울특별시 강동구 양재대로 1584 (명일동),444,461,100이상 1000이하,127.1436405,37.5470347,서울특별시,강동구,명일동,010-3403-8543,0.9631236442516269
명성교회 월드글로리아센터(지하1층 주차장),"서울특별시 강동구 양재대로134길 52 (명일동, 명성교회문화집회시설)",125,8482,5000이상,127.1464388,37.547399,서울특별시,강동구,명일동,010-3813-9491,0.014737090308889414
고덕1동 주민센터,"서울특별시 강동구 양재대로156길 123 (고덕동, 고덕제1동주민센터)",112,336,100이상 1000이하,127.1515382,37.5572593,서울특별시,강동구,고덕동,010-5452-7461,0.3333333333333333
고덕아이파크(전동 지하주차장),"서울특별시 강동구 동남로79길 26 (고덕동, 고덕아이파크)",76472,92528,5000이상,127.1556425,37.5589031,서울특별시,강동구,고덕동,010-2981-8998,0.8264741483659
한솔솔파크 더리버 아파트(지하 1층 주차장),"서울특별시 강동구 선사로 120 (암사동, 한솔 솔파크 더 리버)",1543,13078,5000이상,127.1233777,37.5489223,서울특별시,강동구,암사동,010-9397-2965,0.1179844012846001
현대모터프라자(지하3층),서울특별시 강동구 천호대로 1096 (성내동),570,2253,1000이상 5000이하,127.1332679,37.5352263,서울특별시,강동구,성내동,010-3132-9613,0.2529960053262317
강동웨딩문화센터(지하4층),서울특별시 강동구 천호대로 1102 (성내동),6541,8198,5000이상,127.1339205,37.5350565,서울특별시,강동구,성내동,010-6860-1699,0.7978775311051476
기아자동차 강동지점 지하,서울특별시 강동구 양재대로 1395 (성내동),159,1745,1000이상 5000이하,127.1368305,37.5307879,서울특별시,강동구,성내동,010-6203-5741,0.09111747851002866
동방아파트 지하주차장,서울특별시 강동구 양재대로95길 74 (성내동),535,1201,1000이상 5000이하,127.1329394,37.5313815,서울특별시,강동구,성내동,010-8986-4346,0.4454621149042465
태성빌딩 지하1층,서울특별시 강남구 도산대로 429,12,238,100이상 1000이하,127.0428127,37.523984,서울특별시,강남구,청담동,010-5679-7329,0.05042016806722689
한솔아파트 지하주차장,"서울특별시 강남구 학동로64길 7 (삼성동, 한솔아파트)",842,14680,5000이상,127.0458282,37.5175568,서울특별시,강남구,삼성동,010-2411-5162,0.057356948228882834
강동성심병원 지하1층,"서울특별시 강동구 성안로 150 (길동, 강동성심병원)",6758,9503,5000이상,127.135378,37.5359971,서울특별시,강동구,길동,010-8827-9431,0.7111438493107439
강동보건소 지하1층,서울특별시 강동구 성내로 45 (성내동),444,700,100이상 1000이하,127.1255532,37.5293107,서울특별시,강동구,성내동,010-1886-2686,0.6342857142857142
성내동삼성아파트(전동 지하1층),"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",32791,41504,5000이상,127.1259328,37.5311533,서울특별시,강동구,성내동,010-1266-3039,0.7900684271395528
자양3동주민센터 지하1층,"서울특별시 광진구 뚝섬로 568, 자양제3동주민센터  지하1층 (자양동)",180,300,100이상 1000이하,127.072913,37.533842,서울특별시,광진구,자양동,010-7859-9342,0.6
이마트 명일점(지하2층),"서울특별시 강동구 고덕로 276, 신세계이마트명일점 (명일동)",2290,3037,1000이상 5000이하,127.1556015,37.5547101,서울특별시,강동구,명일동,010-8772-5807,0.7540335857754363
동하빌딩,"서울특별시 강남구 남부순환로 2913 (대치동, 동하빌딩)",565,3048,1000이상 5000이하,127.0585437,37.4927572,서울특별시,강남구,대치동,010-6943-9363,0.18536745406824148
대치2주민센터,"서울특별시 강남구 영동대로65길 24 (대치동, 대치2동주민센터)",5686,6575,5000이상,127.0642072,37.5022848,서울특별시,강남구,대치동,010-3188-9033,0.8647908745247148
쌍용1차아파트 모든 동,"서울특별시 강남구 영동대로 210 (대치동, 쌍용아파트)",978,1568,1000이상 5000이하,127.0721507,37.4989572,서울특별시,강남구,대치동,010-9619-3846,0.6237244897959183
글라스타워,"서울특별시 강남구 테헤란로 534 (대치동, 글라스타워빌딩)",8321,21260,5000이상,127.0628172,37.5080512,서울특별시,강남구,대치동,010-6245-2776,0.3913922859830668
보훈병원,서울특별시 강동구 진황도로61길 53 (둔촌동),1682,3638,1000이상 5000이하,127.1481606,37.530634,서울특별시,강동구,둔촌동,010-6238-2615,0.46234194612424406
삼익2차아파트(전동지하1층),서울특별시 강동구 고덕로 210 (명일동),4284,12357,5000이상,127.1490062,37.5521163,서울특별시,강동구,명일동,010-8084-4738,0.3466860888565186
한영고등학교 지하1층,"서울특별시 강동구 동남로 832, 한영중.고등학교 지하 1층 (상일동)",4712,5864,5000이상,127.1571787,37.5491426,서울특별시,강동구,상일동,010-3750-7784,0.8035470668485676
대우한강베네시티 지하 1~7층 주차장,서울특별시 강동구 올림픽로 664 (천호동),13299,33333,5000이상,127.1249758,37.5405554,서울특별시,강동구,천호동,010-1417-1497,0.3989739897398974
세양청마루아파트,서울특별시 강동구 천호대로 1162 (둔촌동),3575,6189,5000이상,127.1407965,37.5332522,서울특별시,강동구,둔촌동,010-5385-9706,0.5776377443851995
광남캐스빌아파트,서울특별시 강동구 천호대로 1156-12 (둔촌동),177,6604,5000이상,127.1394773,37.5331182,서울특별시,강동구,둔촌동,010-6307-8475,0.026801938219261055
천호역지하환승주차장 지하 1~2층,서울특별시 강동구 천호대로 1045 (천호동),2667,59991,5000이상,127.1284528,37.5374633,서울특별시,강동구,천호동,010-4441-4066,0.04445666850027504
미아사거리역(송중동)(지하1층),서울특별시 강북구 도봉로 48 (미아동),419,5641,5000이상,127.0303845,37.6132653,서울특별시,강북구,미아동,010-5846-4587,0.07427761035277433
"송천센트레빌아파트 지하 2, 3층 주차장-송천동","서울특별시 강북구 숭인로 39 (미아동, 송천센트레빌)",2605,19686,5000이상,127.0255275,37.6127453,서울특별시,강북구,미아동,010-5145-1563,0.13232754241593012
망원1동주민센터(지하1층),"서울특별시 마포구 포은로6길 10, 망원1동주민센터 (망원동)",495,595,100이상 1000이하,126.9055969,37.5556222,서울특별시,마포구,망원동,010-1630-8702,0.8319327731092437
광진구청 구내식당 지하1층,서울특별시 광진구 자양로 117 (자양동),251,458,100이상 1000이하,127.082375,37.538617,서울특별시,광진구,자양동,010-6918-2164,0.5480349344978166
자양초등학교 강당 지하 1층,"서울특별시 광진구 아차산로44길 26, 서울자양초등학교 (자양동)",90,400,100이상 1000이하,127.0796624,37.5369826,서울특별시,광진구,자양동,010-4953-6617,0.225
건국대 상허기념도서관,서울특별시 광진구 능동로 120 (화양동),2806,4095,1000이상 5000이하,127.0759546,37.5438883,서울특별시,광진구,화양동,010-3312-8150,0.6852258852258852
광장현대3단지아파트 지하주차장 1층,"서울특별시 광진구 아차산로70길 62 (광장동, 광장현대3단지아파트)",3709,3808,1000이상 5000이하,127.098827,37.5406759,서울특별시,광진구,광장동,010-6966-1572,0.9740021008403361
자양4동주민센터 지하주차장 1층,"서울특별시 광진구 뚝섬로26길 58 (자양동, 자양제4동주민센터)",260,264,100이상 1000이하,127.0662969,37.5341115,서울특별시,광진구,자양동,010-9186-2899,0.9848484848484849
세종대학교 군자관 지하 1층,"서울특별시 광진구 능동로 209 (군자동, 세종대학교)",550,1035,1000이상 5000이하,127.073884,37.5514706,서울특별시,광진구,군자동,010-8334-5286,0.5314009661835749
까치마을아파트,"서울특별시 강남구 광평로19길 10 (일원동, 목련타운아파트)",3527,3800,1000이상 5000이하,127.0878214,37.4849884,서울특별시,강남구,일원동,010-8743-7613,0.9281578947368421
상록수마을아파트,"서울특별시 강남구 광평로10길 15 (일원동, 상록수아파트)",3011,3600,1000이상 5000이하,127.08112,37.4820914,서울특별시,강남구,일원동,010-9051-3324,0.8363888888888888
샘터마을아파트,"서울특별시 강남구 일원로 120 (일원동, 샘터마을아파트)",535,3200,1000이상 5000이하,127.0827122,37.4849981,서울특별시,강남구,일원동,010-4458-8366,0.1671875
한솔마을아파트,"서울특별시 강남구 광평로10길 6 (일원동, 한솔마을아파트)",957,2000,1000이상 5000이하,127.0775171,37.482319,서울특별시,강남구,일원동,010-9887-1429,0.4785
일원본동주민센터,"서울특별시 강남구 광평로 126 (일원동, 일원본동주민센터)",10,400,100이상 1000이하,127.0864633,37.4833484,서울특별시,강남구,일원동,010-8574-3248,0.025
강남제일교회 지하1층,서울특별시 강남구 헌릉로637길 12 (세곡동),770,1212,1000이상 5000이하,127.1090569,37.4660255,서울특별시,강남구,세곡동,010-1668-8029,0.6353135313531353
강남한양수자인아파트 지하주차장,"서울특별시 강남구 자곡로 260 (자곡동, 강남한양수자인아파트)",51624,74734,5000이상,127.1128012,37.4766651,서울특별시,강남구,자곡동,010-6437-9724,0.690769930687505
엘에이치강남3단지 지하주차장,"서울특별시 강남구 자곡로3길 22 (자곡동, 엘에이치강남3단지)",8750,10381,5000이상,127.0908947,37.4703975,서울특별시,강남구,자곡동,010-6434-1572,0.8428860418071477
엘에이치강남힐스테이트아파트 지하주차장,"서울특별시 강남구 자곡로3길 21 (자곡동, LH강남힐스테이트)",2588,5802,5000이상,127.0884362,37.4711594,서울특별시,강남구,자곡동,010-7592-3849,0.44605308514305414
세곡푸르지오아파트 지하주차장,"서울특별시 강남구 자곡로 21 (세곡동, 세곡푸르지오)",15587,41284,5000이상,127.0934913,37.4667727,서울특별시,강남구,세곡동,010-1393-3627,0.3775554694312567
세곡리엔파크4단지아파트 지하주차장,"서울특별시 강남구 헌릉로590길 88 (세곡동, 세곡리엔파크4단지)",17045,20846,5000이상,127.1020896,37.46233,서울특별시,강남구,세곡동,010-5313-8603,0.8176628609805239
래미안포레아파트 지하주차장,서울특별시 강남구 밤고개로21길 25 (율현동),9235,49459,5000이상,127.1097654,37.4754939,서울특별시,강남구,율현동,010-6620-4905,0.18672031379526477
강원빌딩,"서울특별시 강남구 도곡로 418 (대치동, 강원빌딩)",707,2083,1000이상 5000이하,127.0562652,37.4969644,서울특별시,강남구,대치동,010-3293-2185,0.33941430628900626
"대치4동주민센터(지하1,2층)","서울특별시 강남구 도곡로77길 23 (대치동, 대치4동주민센터)",522,1023,1000이상 5000이하,127.0579127,37.4997415,서울특별시,강남구,대치동,010-5048-4219,0.5102639296187683
신사동주민센터 지하1층,"서울특별시 강남구 압구정로 128 (신사동, 신사동주민센터)",67,80,0이상 100이하,127.0227814,37.5240101,서울특별시,강남구,신사동,010-6716-5565,0.8375
"삼주빌딩 지하2,3층","서울특별시 강남구 강남대로 606 (논현동, 삼주빌딩)",2171,2383,1000이상 5000이하,127.0201694,37.5158757,서울특별시,강남구,논현동,010-1792-9286,0.9110365086026018
미아동부센트레빌아파트 지하 2층 주차장- 송천동,"서울특별시 강북구 숭인로7가길 37 (미아동, 미아동부센트레빌)",9531,12103,5000이상,127.025829,37.6138909,서울특별시,강북구,미아동,010-6493-6002,0.7874907047839379
범천타워 지하 1~4층,서울특별시 광진구 천호대로 572 (능동),1650,4087,1000이상 5000이하,127.0812719,37.5561465,서울특별시,광진구,능동,010-6528-2293,0.4037191093711769
광장동주민센터 지하 일 층,"서울특별시 광진구 광장로 52 (광장동, 광장동주민센터)",7,106,100이상 1000이하,127.103025,37.546892,서울특별시,광진구,광장동,010-7208-8922,0.0660377358490566
자양2동주민센터 지하주차장 1층,"서울특별시 광진구 자양로3가길 26 (자양동, 자양2동주민센터)",449,688,100이상 1000이하,127.084438,37.528825,서울특별시,광진구,자양동,010-1237-5275,0.6526162790697675
크레스코 오피스텔 지하주차장 3층~6층,서울특별시 광진구 아차산로78길 44 (광장동),1965,8797,5000이상,127.1099252,37.5507988,서울특별시,광진구,광장동,010-8120-7599,0.22337160395589406
"리버힐 오피스텔 지하 2,3층(전층) /1,4층(반층)","서울특별시 광진구 아차산로78길 110 (광장동, 리버힐오피스텔)",436,6102,5000이상,127.1102242,37.5499867,서울특별시,광진구,광장동,010-6153-8403,0.07145198295640774
강변현대아파트 지하주차장 1층,"서울특별시 광진구 자양로3가길 43 (자양동, 현대강변아파트)",1207,7332,5000이상,127.0856424,37.5283974,서울특별시,광진구,자양동,010-2315-4049,0.16462084015275505
이마트 천호점 지하 1~2층,서울특별시 강동구 천호대로 1017 (천호동),1026,7181,5000이상,127.1251713,37.5387396,서울특별시,강동구,천호동,010-3321-9522,0.14287703662442558
현대아파트(전동지하),서울특별시 강동구 진황도로 47-2 (천호동),622,1889,1000이상 5000이하,127.1331252,37.5384224,서울특별시,강동구,천호동,010-6748-5959,0.3292747485442033
세우빌딩 지하1층,서울특별시 강동구 천호대로 1037 (천호동),881,1557,1000이상 5000이하,127.1273553,37.5378393,서울특별시,강동구,천호동,010-3750-7839,0.5658317276814386
삼성아파트(전동지하1층),서울특별시 강동구 성안로25길 6 (천호동),2458,13486,5000이상,127.1353308,37.5387142,서울특별시,강동구,천호동,010-4455-2210,0.18226308764644816
현대타워 지하1층,서울특별시 강동구 천호대로 1095 (천호동),4289,5280,5000이상,127.1337336,37.5357937,서울특별시,강동구,천호동,010-3301-2829,0.812310606060606
